Accident_Index,latitude,longitude
13363.0,15.23180567,74.11287236
13364.0,15.25711079,74.07554793
13365.0,15.34513089,74.09944863
13366.0,15.24878558,74.1023672
13368.0,15.19531465,74.05443126
13369.0,15.20075872,74.01711977
13370.0,15.289034,74.07534811
13371.0,15.23468715,74.03934978
13372.0,15.29392561,74.10371783
13373.0,15.23124757,74.08678256
13374.0,15.19596978,74.01970292
13376.0,15.30621615,74.05296712
13377.0,15.21066019,74.07217537
13378.0,15.1816287,74.01178927
13379.0,15.3028318,74.05274143
13380.0,15.20531893,74.06296269
13381.0,15.23021005,74.05183842
13382.0,15.17997118,74.1162141
13383.0,15.30335534,74.03998603
13384.0,15.18597044,74.03464009
13385.0,15.26023633,74.02164769
13388.0,15.27945827,74.12361993
13389.0,15.24982829,74.07613405
13390.0,15.34690338,74.13421627
13392.0,15.29260674,74.0669967
13393.0,15.29779793,74.02769846
13394.0,15.29981126,74.03083456
13395.0,15.22357191,74.09234776
13396.0,15.33118588,74.03631561
13397.0,15.31037989,74.12623156
13398.0,15.20006397,74.07179514
13399.0,15.22132893,74.02067927
13401.0,15.21470569,74.08455776
13403.0,15.34391264,74.12435251
13404.0,15.19768101,74.0615996
13406.0,15.17936797,74.09749118
13407.0,15.23180588,74.14982831
13408.0,15.25224063,74.13555916
13409.0,15.25365526,74.13940047
13412.0,15.35172768,74.13811454
13413.0,15.27694443,74.14485923
13415.0,15.25455549,74.08754035
13416.0,15.32275516,74.06494857
13417.0,15.22301647,74.04889759
13418.0,15.33546322,74.06430523
13419.0,15.20410814,74.10817044
13421.0,15.19158649,74.11164435
13422.0,15.26640843,74.13851725
13423.0,15.22219382,74.14568911
13425.0,15.26493663,74.03614298
13426.0,15.35484243,74.08680759
13427.0,15.29065854,74.00350747
13428.0,15.2406331,74.04389227
13429.0,15.31730386,74.06063051
13430.0,15.36689884,74.05257538
13431.0,15.27577276,74.06553345
13432.0,15.3143497,74.07232492
13435.0,15.31698465,74.07264899
13436.0,15.23566146,74.03182351
13437.0,15.29226099,74.08466991
13438.0,15.25054277,74.13700328
13439.0,15.21748898,74.05583458
13441.0,15.3171041,74.00991154
13442.0,15.32700119,74.03256798
13443.0,15.27300271,74.1315217
13444.0,15.27938803,74.0739005
13445.0,15.2328781,74.0971153
13446.0,15.22176562,74.04675819
13447.0,15.27522929,74.11002391
13452.0,15.27169405,74.1252195
13453.0,15.20627961,74.04870783
13455.0,15.25929326,74.00347569
13456.0,15.18036792,74.0659331
13457.0,15.34688984,74.07627214
13458.0,15.22342815,74.13657859
13459.0,15.32212771,74.13858605
13460.0,15.36184472,74.03254833
13461.0,15.20891921,74.00589432
13462.0,15.30155731,74.03549961
13463.0,15.34255122,74.06467552
13464.0,15.33609669,74.04752319
13465.0,15.23914018,74.10606257
13466.0,15.25775311,74.00354375
13467.0,15.24255195,74.03894162
13468.0,15.2153518,74.05788376
13470.0,15.17903883,74.05675853
13471.0,15.17798386,74.0113626
13475.0,15.25047234,74.10155549
13476.0,15.31662849,74.04284277
13477.0,15.30234905,74.08138505
13481.0,15.32707174,74.09083149
13482.0,15.35897419,74.15117331
13485.0,15.1823449,74.07721202
13486.0,15.20861186,74.02985895
13487.0,15.36619438,74.08881074
13488.0,15.26378144,74.06443578
13489.0,15.28599526,74.00825193
13490.0,15.34704562,74.13451258
13491.0,15.28244058,74.05122556
13492.0,15.26596106,74.12902158
13493.0,15.19169092,74.0242752
13494.0,15.17459123,74.02821783
13495.0,15.30329508,74.04639153
13496.0,15.1967292,74.05476634
13498.0,15.19539375,74.01795776
13499.0,15.30466529,74.05086354
13500.0,15.19434369,74.03914034
13501.0,15.28557369,74.14391245
13502.0,15.30979008,74.1354875
13503.0,15.20931003,74.09378638
13504.0,15.19929181,74.03108224
13506.0,15.26492761,74.04925614
13507.0,15.32745628,74.09553083
13508.0,15.34039394,74.10901367
13509.0,15.20094614,74.09910613
13510.0,15.32863386,74.00374041
13511.0,15.2259549,74.09547968
13512.0,15.32102529,74.08374161
13513.0,15.25161735,74.09330386
13514.0,15.36014733,74.09247892
13515.0,15.30115936,74.0128438
13516.0,15.36573304,74.14204
13517.0,15.34683368,74.0974169
13518.0,15.35653051,74.13807778
13519.0,15.34730776,74.1372773
13520.0,15.35788433,74.01942454
13521.0,15.36023588,74.13611962
13523.0,15.35432883,74.12514345
13524.0,15.19636778,74.07652141
13528.0,15.17742616,74.13533008
13530.0,15.28492345,74.01881732
13531.0,15.31036333,74.03681692
13532.0,15.19805192,74.12819383
13533.0,15.24935814,74.10903473
13534.0,15.30760186,74.14622802
13535.0,15.36031661,74.10804592
13536.0,15.23268572,74.02431266
13538.0,15.21560482,74.06249569
13539.0,15.3160409,74.13983609
13542.0,15.30067602,74.04732459
13543.0,15.27605372,74.13130421
13546.0,15.29768914,74.02703638
13549.0,15.28737035,74.01378632
13551.0,15.25574297,74.10077828
13552.0,15.18620777,74.00421487
13553.0,15.2080135,74.02638598
13555.0,15.2648786,74.02400112
13557.0,15.30350194,74.06272814
13558.0,15.25499927,74.05213254
13559.0,15.24782993,74.12195171
13561.0,15.22167332,74.03843139
13562.0,15.25592511,74.03718529
13563.0,15.28303462,74.12578598
13564.0,15.34799281,74.04999956
13566.0,15.18158686,74.07804638
13567.0,15.35082035,74.00842255
13568.0,15.24583657,74.11798763
13569.0,15.18093214,74.05676667
13570.0,15.2380835,74.04345942
13572.0,15.23876719,74.03849134
13573.0,15.34273581,74.12945583
13575.0,15.18208573,74.10666466
13576.0,15.29165918,74.11812166
13577.0,15.21872788,74.06351007
13578.0,15.18774912,74.02921401
13579.0,15.32166213,74.06333868
13580.0,15.20713394,74.1069462
13581.0,15.32471846,74.06896922
13584.0,15.28273978,74.13056026
13585.0,15.24788524,74.0116628
13589.0,15.23141355,74.05329488
13591.0,15.22447541,74.00506762
13592.0,15.24395553,74.05601226
13593.0,15.34712011,74.08476269
13595.0,15.35381817,74.00741138
13596.0,15.24131204,74.06257822
13598.0,15.30862077,74.07753722
13600.0,15.29242721,74.03938697
13601.0,15.34344943,74.02640604
13602.0,15.18188749,74.09041761
13603.0,15.20383861,74.0984951
13604.0,15.21587358,74.0002956
13605.0,15.28922011,74.0034673
13606.0,15.20454877,74.07958802
13607.0,15.30769388,74.07891676
13608.0,15.22572122,74.04737206
13609.0,15.2669547,74.05682283
13613.0,15.2629651,74.10191114
13614.0,15.24886359,74.03780284
13615.0,15.27800445,74.05333361
13616.0,15.20172635,74.12288403
13618.0,15.24962581,74.14361297
13621.0,15.28838724,74.04284415
13622.0,15.35579767,74.01385175
13623.0,15.18759267,74.01288545
13628.0,15.3450889,74.03844505
13629.0,15.17444326,74.07219237
13630.0,15.36204657,74.11280085
13631.0,15.33013968,74.0231172
13632.0,15.22609444,74.06665391
13633.0,15.31234502,74.13408534
13635.0,15.20171274,74.15081189
13636.0,15.20610592,74.00055762
13637.0,15.26343862,74.01179663
13638.0,15.27526295,74.00499322
13639.0,15.25554704,74.00154532
13642.0,15.18764931,74.09337481
13643.0,15.26875944,74.00436657
13645.0,15.31005246,74.08906502
13646.0,15.21035619,74.03775972
13647.0,15.30317907,74.00407086
13648.0,15.29589391,74.04240618
13649.0,15.19712001,74.1273203
13650.0,15.33545674,74.12725521
13651.0,15.35299858,74.01705802
13652.0,15.32140111,74.10477546
13654.0,15.25119766,74.05119699
13655.0,15.27878569,74.13089528
13656.0,15.22607552,74.11305025
13657.0,15.20660622,74.08789952
13658.0,15.33395202,74.05882582
13659.0,15.23437217,74.04919796
13662.0,15.36613264,74.03132311
13663.0,15.25452605,74.08971254
13665.0,15.3582121,74.08568308
13667.0,15.24831694,74.08386946
13668.0,15.34786314,74.0282405
13669.0,15.35478663,74.03468373
13671.0,15.31083554,74.02076052
13672.0,15.26977714,74.06794973
13673.0,15.36578738,74.10907772
13675.0,15.31720491,74.09945404
13676.0,15.36332608,74.0353119
13678.0,15.2001116,74.04805525
13679.0,15.36344118,74.09336758
13680.0,15.36654701,74.0997171
13681.0,15.30149533,74.04989766
13683.0,15.35835847,74.12715882
13686.0,15.28380962,74.02946936
13688.0,15.33617924,74.07155571
13692.0,15.31723899,74.0112047
13693.0,15.26432079,74.14720857
13694.0,15.22304838,74.11376299
13695.0,15.27519658,74.00479494
13696.0,15.17690654,74.03571441
13697.0,15.18833071,74.00747325
13698.0,15.30931939,74.0641669
13699.0,15.2062964,74.03020137
13700.0,15.22157354,74.09693577
13701.0,15.24431833,74.08307144
13702.0,15.25398194,74.09832592
13705.0,15.25322098,74.12123145
13706.0,15.22387504,74.099356
13707.0,15.33304282,74.10883116
13708.0,15.35818766,74.01572996
13710.0,15.31439327,74.06266343
13711.0,15.22991952,74.04653435
13713.0,15.30852438,74.00157018
13714.0,15.27428996,74.14026889
13715.0,15.24414955,74.11416117
13716.0,15.18389589,74.10660086
13717.0,15.32929313,74.11178053
13721.0,15.36654262,74.1007987
13722.0,15.29768184,74.12614835
13724.0,15.32478779,74.00585188
13725.0,15.22795689,74.02518254
13726.0,15.19213694,74.02717365
13727.0,15.19220997,74.08467637
13730.0,15.31024521,74.01461625
13731.0,15.34897376,74.0358628
13732.0,15.27962782,74.0248087
13733.0,15.33397818,74.00555294
13734.0,15.19452145,74.10618808
13735.0,15.33255376,74.02711363
13736.0,15.22349589,74.1456937
13737.0,15.21761848,74.04842059
13739.0,15.20941135,74.09269734
13743.0,15.32541661,74.03000172
13744.0,15.34153466,74.13549689
13745.0,15.2187514,74.10080169
13748.0,15.26374391,74.03083812
13749.0,15.31931798,74.00753541
13752.0,15.34034045,74.12701008
13753.0,15.25015182,74.05567653
13754.0,15.32695679,74.07682354
13755.0,15.27563517,74.09351149
13756.0,15.2905213,74.00784018
13758.0,15.26511158,74.09570564
13759.0,15.21053999,74.02049172
13760.0,15.18297949,74.12831792
13761.0,15.31693398,74.00786559
13763.0,15.24862137,74.13217489
13765.0,15.18402514,74.02832279
13766.0,15.3650006,74.11924412
13767.0,15.32997224,74.05580519
13768.0,15.20138279,74.01105031
13771.0,15.26365341,74.08299823
13772.0,15.17720947,74.13786373
13773.0,15.2591895,74.09650816
13774.0,15.32160339,74.0698777
13775.0,15.18075648,74.0953942
13776.0,15.2925895,74.07541646
13777.0,15.18513192,74.08715867
13778.0,15.18116093,74.13320579
13779.0,15.33347037,74.11388433
13780.0,15.28945325,74.14910694
13781.0,15.36484064,74.03719288
13782.0,15.21228981,74.0384843
13783.0,15.22694473,74.15123724
13784.0,15.35176807,74.04131823
13785.0,15.21278479,74.05012568
13786.0,15.35382201,74.14961108
13787.0,15.27759782,74.10483112
13788.0,15.35806706,74.06591267
13791.0,15.3311223,74.00821153
13792.0,15.20234872,74.1463373
13793.0,15.29393465,74.0652622
13794.0,15.34518093,74.11170876
13796.0,15.19359689,74.02849887
13799.0,15.19785578,74.14580855
13800.0,15.32088468,74.09298168
13801.0,15.31107266,74.04833203
13802.0,15.19242495,74.06589084
13803.0,15.1909601,74.01172444
13805.0,15.34150083,74.06660425
13806.0,15.25069099,74.13910763
13807.0,15.19842186,74.05435341
13808.0,15.19038656,74.03223491
13809.0,15.22849036,74.03576267
13810.0,15.29693679,74.09398146
13811.0,15.29394176,74.04830164
13812.0,15.31086588,74.09829465
13813.0,15.18710472,74.00745255
13814.0,15.18310258,74.0064587
13815.0,15.18114827,74.07009254
13817.0,15.23767177,74.10617137
13818.0,15.2694186,74.11440116
13821.0,15.3122584,74.1319521
13822.0,15.27422885,74.00727603
13823.0,15.3291071,74.12983422
13826.0,15.18446263,74.05184311
13827.0,15.30465133,74.14856263
13828.0,15.31765148,74.11741431
13832.0,15.33374286,74.01599885
13834.0,15.17410369,74.1138485
13836.0,15.22659395,74.11405632
13837.0,15.20263537,74.01338562
13838.0,15.35855242,74.13104656
13840.0,15.35821659,74.10526341
13842.0,15.33210506,74.01372908
13843.0,15.19932752,74.06708951
13844.0,15.24451315,74.01902744
13845.0,15.31306162,74.05560385
13846.0,15.34656372,74.04153942
13847.0,15.33876134,74.02625875
13848.0,15.22664855,74.01917574
13849.0,15.17738157,74.14900694
13851.0,15.34070865,74.06050166
13852.0,15.18265355,74.05546369
13853.0,15.20721713,74.14292337
13854.0,15.26498251,74.11543986
13855.0,15.2320201,74.01269387
13857.0,15.30961084,74.09005735
13858.0,15.29920078,74.00712879
13859.0,15.31711001,74.09238726
13861.0,15.314678,74.081706
13862.0,15.23542753,74.0782749
13863.0,15.1988047,74.08214211
13864.0,15.26767507,74.08367456
13865.0,15.1890746,74.01370395
13866.0,15.18877173,74.11092723
13868.0,15.30851968,74.0316164
13869.0,15.2008997,74.08159557
13870.0,15.27956218,74.10479429
13872.0,15.31823867,74.11586307
13873.0,15.28473979,74.13481125
13874.0,15.27410458,74.02186731
13876.0,15.33377436,74.00935213
13877.0,15.26517221,74.03862295
13878.0,15.2919392,74.13917176
13879.0,15.28687364,74.03849072
13880.0,15.20600795,74.07929709
13881.0,15.17444225,74.07719796
13882.0,15.19793236,74.03954203
13883.0,15.29009812,74.08691583
13884.0,15.3563086,74.08931161
13887.0,15.30674263,74.12516635
13888.0,15.35323459,74.0896324
13889.0,15.21207918,74.14171539
13890.0,15.30910783,74.08731188
13891.0,15.19293198,74.06547273
13892.0,15.23000217,74.01182603
13893.0,15.34062104,74.13409537
13894.0,15.18218241,74.04658957
13896.0,15.34071991,74.07889974
13898.0,15.23955723,74.01847634
13899.0,15.20998265,74.02670373
13900.0,15.26237861,74.14794864
13901.0,15.21664604,74.04831583
13903.0,15.27322653,74.11848621
13904.0,15.21254167,74.06978732
13905.0,15.175099,74.01263466
13906.0,15.33074506,74.14045715
13907.0,15.29907807,74.05610425
13908.0,15.34120515,74.11324482
13910.0,15.20259268,74.10641446
13912.0,15.32273462,74.04208717
13913.0,15.33848593,74.05368807
13914.0,15.17771353,74.13474307
13915.0,15.35701388,74.14570747
13917.0,15.20087685,74.08053967
13918.0,15.20164656,74.00256632
13919.0,15.32739121,74.11605748
13920.0,15.17375184,74.0701403
13922.0,15.26521331,74.15152178
13923.0,15.32500958,74.12057224
13925.0,15.30147584,74.00398421
13926.0,15.27513526,74.13507436
13927.0,15.21289628,74.05168458
13928.0,15.29498121,74.05990189
13929.0,15.35141852,74.0208236
13932.0,15.31477395,74.09402285
13933.0,15.29369488,74.00383661
13934.0,15.34132013,74.02872701
13936.0,15.18997858,74.07767418
13937.0,15.17726056,74.03259081
13938.0,15.20870191,74.07212434
13939.0,15.23507717,74.13254586
13940.0,15.27157276,74.03405351
13942.0,15.25426658,74.01921151
13943.0,15.34490923,74.09387006
13944.0,15.18962425,74.05492724
13945.0,15.23401923,74.02016731
13946.0,15.35397715,74.11956743
13948.0,15.20641217,74.12536795
13949.0,15.36398351,74.01513768
13950.0,15.27150085,74.0706781
13953.0,15.22772324,74.05547191
13954.0,15.26974803,74.15045357
13956.0,15.29125773,74.05404809
13957.0,15.24357405,74.13599155
13958.0,15.19073057,74.13239657
13959.0,15.27191868,74.02796721
13960.0,15.35719437,74.08028684
13961.0,15.24156363,74.080708
13962.0,15.25437854,74.08983715
13963.0,15.3411466,74.03305694
13965.0,15.18085026,74.02276368
13966.0,15.21945786,74.07263454
13967.0,15.3584566,74.03431913
13968.0,15.26002963,74.10823548
13969.0,15.23885954,74.13238004
13970.0,15.20513998,74.13700681
13972.0,15.22258874,74.00786718
13973.0,15.22149662,74.14311827
13974.0,15.31796281,74.0050647
13975.0,15.19958113,74.02709904
13977.0,15.20560539,74.12999124
13978.0,15.33131498,74.04158139
13979.0,15.21836254,74.03267362
13980.0,15.19001885,74.08181854
13981.0,15.24551555,74.1141039
13982.0,15.19922144,74.01913835
13983.0,15.20796408,74.12534573
13985.0,15.33205388,74.0489491
13986.0,15.3660754,74.05603754
13987.0,15.27487379,74.1081615
13988.0,15.29177071,74.00834764
13989.0,15.35284258,74.10794743
13990.0,15.30729384,74.09350685
13992.0,15.32297175,74.14133631
13993.0,15.36460643,74.14384757
13994.0,15.32048943,74.07083733
13995.0,15.34105984,74.03710758
13996.0,15.27308762,74.07771434
13997.0,15.34219439,74.0842185
13998.0,15.30985804,74.00778497
14001.0,15.19101224,74.08033653
14002.0,15.30704926,74.06041571
14003.0,15.23870678,74.06177335
14004.0,15.18179952,74.04450317
14005.0,15.1834825,74.00460361
14006.0,15.29480755,74.12395153
14007.0,15.35764363,74.04533477
14008.0,15.27945574,74.08857183
14009.0,15.36285881,74.14476615
14010.0,15.28121072,74.00475396
14012.0,15.30911956,74.14981877
14013.0,15.25254669,74.12763219
14014.0,15.22783221,74.09587324
14016.0,15.2458922,74.05555129
14017.0,15.1882065,74.14960927
14018.0,15.19252313,74.08404107
14019.0,15.22911399,74.09760987
14020.0,15.1966893,74.09601366
14021.0,15.3232935,74.0031144
14022.0,15.19916449,74.00712278
14023.0,15.21623916,74.11138572
14024.0,15.30273001,74.05891594
14025.0,15.25740812,74.02130907
14026.0,15.20875846,74.12737479
14027.0,15.24673733,74.08822778
14028.0,15.22398489,74.07591505
14029.0,15.21614467,74.02033998
14030.0,15.35013952,74.06252341
14031.0,15.17815607,74.05579663
14033.0,15.19179337,74.11369971
14034.0,15.34474601,74.0422366
14035.0,15.36077957,74.11100906
14036.0,15.28632169,74.11937098
14037.0,15.24361672,74.14637208
14038.0,15.33870546,74.04359825
14039.0,15.21284818,74.07359321
14040.0,15.29869019,74.09234348
14041.0,15.20702213,74.0242106
14042.0,15.18582639,74.14407217
14043.0,15.34586888,74.00155
14045.0,15.366662,74.13116632
14046.0,15.30913648,74.0480644
14047.0,15.27122187,74.03156197
14048.0,15.35046782,74.14614206
14051.0,15.32236913,74.0603757
14052.0,15.36343029,74.13035778
14053.0,15.24248515,74.01362711
14055.0,15.19956903,74.04528512
14058.0,15.25042734,74.10602211
14059.0,15.30254863,74.10827858
14060.0,15.19563774,74.02241597
14061.0,15.3003168,74.02576346
14062.0,15.36217059,74.14906648
14063.0,15.19260429,74.1358709
14064.0,15.23314216,74.13350096
14065.0,15.19730826,74.12668143
14067.0,15.29891005,74.00332848
14071.0,15.22301385,74.09095429
14073.0,15.24197591,74.04067111
14074.0,15.3617355,74.12643114
14075.0,15.363535,74.1178137
14077.0,15.26652422,74.09888134
14078.0,15.29661499,74.0927502
14079.0,15.30620715,74.08177311
14080.0,15.34825836,74.12049946
14082.0,15.25248843,74.11410031
14083.0,15.32842769,74.09815483
14084.0,15.33262397,74.01277956
14085.0,15.35989911,74.13033822
14086.0,15.24602456,74.05164856
14087.0,15.26798452,74.08271554
14088.0,15.22690004,74.06333206
14089.0,15.357564,74.06302735
14090.0,15.20687831,74.04073042
14091.0,15.33763904,74.11599737
14092.0,15.21927751,74.05737338
14093.0,15.3544778,74.09233347
14094.0,15.36283555,74.1368698
14095.0,15.25964246,74.0613072
14096.0,15.33035029,74.03090659
14097.0,15.23439751,74.07536328
14098.0,15.35121685,74.0147114
14099.0,15.25248207,74.12087901
14100.0,15.36422012,74.10498325
14101.0,15.19126645,74.12337217
14103.0,15.25558434,74.03771069
14105.0,15.24003419,74.06457604
14106.0,15.22218712,74.05585187
14107.0,15.31237646,74.13567933
14108.0,15.23139224,74.00989233
14109.0,15.35946612,74.02054262
14110.0,15.20071794,74.1330693
14111.0,15.17437082,74.08004365
14113.0,15.28899901,74.1453433
14115.0,15.32216114,74.0710126
14116.0,15.26523578,74.01157718
14117.0,15.24398734,74.09102978
14118.0,15.34027032,74.11402562
14119.0,15.36271203,74.107409
14120.0,15.27287257,74.01108675
14121.0,15.23774702,74.01725079
14122.0,15.26321985,74.01756449
14123.0,15.21592621,74.10424645
14124.0,15.22359506,74.01609792
14125.0,15.36378515,74.09801993
14126.0,15.2826761,74.03301939
14127.0,15.31623698,74.02296743
14129.0,15.18249738,74.1412068
14130.0,15.28698865,74.01142449
14131.0,15.27805133,74.14273829
14132.0,15.28409638,74.05669577
14134.0,15.30541944,74.03025935
14135.0,15.2938577,74.05371676
14136.0,15.31340303,74.08631149
14137.0,15.32024622,74.02802621
14138.0,15.30669379,74.13477378
14139.0,15.19507262,74.07750697
14141.0,15.33549904,74.0147551
14142.0,15.18872522,74.04187792
14143.0,15.35748251,74.12369478
14145.0,15.24993676,74.0930011
14146.0,15.23319771,74.0210067
14148.0,15.33406098,74.0829111
14150.0,15.18378096,74.11752637
14152.0,15.20808975,74.10765849
14153.0,15.2754596,74.0653162
14154.0,15.21477746,74.11634646
14155.0,15.30763648,74.01322707
14156.0,15.22281471,74.06331192
14157.0,15.35207984,74.00342082
14158.0,15.25340523,74.05805057
14160.0,15.32614302,74.0509223
14161.0,15.36318695,74.05186142
14162.0,15.26514232,74.12986655
14165.0,15.26898326,74.00694156
14166.0,15.26418257,74.01540536
14168.0,15.25117354,74.03932125
14169.0,15.24021285,74.06782866
14170.0,15.17512521,74.12358479
14171.0,15.20939143,74.10312779
14172.0,15.20288918,74.1340068
14173.0,15.32361523,74.13101055
14174.0,15.32414917,74.08293225
14175.0,15.23708611,74.10369686
14177.0,15.36487653,74.00985908
14178.0,15.19525999,74.13814695
14179.0,15.35799197,74.10419453
14180.0,15.26717677,74.05220857
14183.0,15.36119792,74.08593962
14184.0,15.18369812,74.03522509
14185.0,15.1896934,74.12229295
14186.0,15.28366124,74.03654956
14187.0,15.22456615,74.14330735
14188.0,15.30416337,74.02779039
14189.0,15.31172491,74.12645151
14191.0,15.20732882,74.06126987
14192.0,15.17376849,74.04984562
14193.0,15.26445978,74.09403029
14194.0,15.23857141,74.09214202
14195.0,15.36148499,74.12212901
14196.0,15.26202008,74.07871643
14198.0,15.22009469,74.13898295
14200.0,15.26122654,74.10829456
14203.0,15.36336118,74.10727217
14206.0,15.25128596,74.0135167
14207.0,15.24875772,74.1225102
14208.0,15.3600099,74.01929874
14209.0,15.23601949,74.0686871
14212.0,15.29027935,74.08501422
14213.0,15.23278851,74.08681539
14215.0,15.22701609,74.01189223
14216.0,15.29703202,74.04326806
14217.0,15.17468922,74.07925749
14218.0,15.36159314,74.03874669
14219.0,15.32531897,74.06448367
14220.0,15.34627022,74.05138105
14221.0,15.1859997,74.14183142
14222.0,15.19998285,74.11684487
14223.0,15.28532231,74.04709651
14224.0,15.22456181,74.0418669
14225.0,15.30324813,74.01588128
14226.0,15.34059191,74.01160409
14227.0,15.19342778,74.05971483
14228.0,15.34963818,74.03237893
14229.0,15.35416862,74.10804063
14230.0,15.32254962,74.12697065
14231.0,15.3154222,74.04379835
14232.0,15.3316391,74.06146083
14233.0,15.27606395,74.04579569
14235.0,15.2628578,74.09544224
14236.0,15.28129005,74.10261226
14238.0,15.27882446,74.0848392
14239.0,15.20241003,74.11581497
14240.0,15.28960789,74.01765405
14241.0,15.18616794,74.14805856
14242.0,15.19724074,74.04893497
14243.0,15.23132723,74.14556789
14244.0,15.17833261,74.08126518
14245.0,15.25670759,74.08616506
14246.0,15.31999674,74.06658765
14247.0,15.17966998,74.02987959
14248.0,15.19615358,74.08125264
14249.0,15.30748438,74.07033859
14251.0,15.27919836,74.00886506
14252.0,15.262941,74.12325166
14253.0,15.24036048,74.12624645
14254.0,15.29898017,74.1483943
14255.0,15.20703214,74.01435788
14256.0,15.34346863,74.00946394
14258.0,15.24484798,74.12537272
14260.0,15.25710694,74.14498006
14261.0,15.35605594,74.04380992
14263.0,15.24409855,74.04777952
14264.0,15.17824156,74.07877683
14265.0,15.36534937,74.07013264
14267.0,15.31764857,74.05675922
14269.0,15.25983982,74.00838138
14272.0,15.25844272,74.12523606
14273.0,15.33194142,74.08457593
14274.0,15.28173527,74.06690272
14276.0,15.23826667,74.04128844
14278.0,15.26655987,74.13623741
14280.0,15.25365472,74.12439437
14281.0,15.21209758,74.06939451
14282.0,15.36657867,74.14736401
14285.0,15.21416919,74.11881672
14287.0,15.30294104,74.05470855
14290.0,15.22114638,74.105111
14291.0,15.24549328,74.10081514
14292.0,15.32777091,74.07051045
14293.0,15.18003917,74.02940048
14294.0,15.26172824,74.07228668
14295.0,15.23981721,74.05363769
14296.0,15.27767178,74.1190164
14298.0,15.28705524,74.05977711
14299.0,15.25974841,74.11659471
14300.0,15.26788538,74.15075587
14301.0,15.1840527,74.02145471
14302.0,15.23026867,74.114157
14303.0,15.34739151,74.08656667
14304.0,15.331209,74.08598654
14305.0,15.22648518,74.07358503
14306.0,15.34698232,74.02019462
14307.0,15.35906039,74.143427
14308.0,15.35860943,74.12748511
14309.0,15.28852534,74.13786062
14310.0,15.32061702,74.12037395
14311.0,15.23808733,74.04307311
14312.0,15.27259071,74.11523925
14313.0,15.23084036,74.07812946
14314.0,15.18656372,74.01936234
14316.0,15.20743712,74.13071597
14317.0,15.20445719,74.03577743
14318.0,15.28887461,74.00441376
14319.0,15.30384722,74.05845927
14320.0,15.18223171,74.07713011
14322.0,15.30010135,74.04651809
14323.0,15.3142904,74.10114921
14324.0,15.26187466,74.13791389
14325.0,15.21227874,74.06855816
14326.0,15.24430289,74.05727583
14327.0,15.23096239,74.08634683
14328.0,15.17570385,74.02905572
14332.0,15.17446703,74.12753823
14333.0,15.28671954,74.00253257
14335.0,15.24133998,74.12985653
14336.0,15.22823863,74.06661916
14337.0,15.36393749,74.03156566
14338.0,15.29921063,74.00263276
14340.0,15.33559972,74.0402738
14342.0,15.17589125,74.09310319
14343.0,15.22386472,74.11588942
14344.0,15.2052719,74.13702794
14345.0,15.30455654,74.1460011
14347.0,15.31311993,74.11333058
14350.0,15.28266679,74.03991678
14351.0,15.2886485,74.04818513
14352.0,15.26472069,74.12446658
14353.0,15.25794569,74.06114785
14354.0,15.30331122,74.06910593
14356.0,15.18676226,74.00336042
14357.0,15.25536274,74.15041504
14358.0,15.29454047,74.03079054
14359.0,15.31523039,74.0864127
14360.0,15.33678767,74.14442632
14361.0,15.35705496,74.00301278
14362.0,15.30864283,74.04607917
14363.0,15.27338252,74.0971431
14365.0,15.20732293,74.04057865
14366.0,15.35817898,74.12535677
14367.0,15.26728558,74.01648707
14368.0,15.32146074,74.13668313
14369.0,15.29114972,74.01565817
14371.0,15.28918005,74.10292413
14372.0,15.34058851,74.04873242
14373.0,15.25751969,74.15072628
14374.0,15.35058258,74.04325028
14375.0,15.36066255,74.04300082
14376.0,15.19700935,74.07147803
14377.0,15.36640402,74.00447235
14378.0,15.34560358,74.01605789
14379.0,15.34451287,74.0885033
14381.0,15.32622347,74.00890242
14383.0,15.18578401,74.1074906
14384.0,15.20821784,74.00137629
14385.0,15.28358825,74.03675081
14388.0,15.21005175,74.06533315
14389.0,15.24256977,74.12950942
14390.0,15.22392895,74.13197943
14391.0,15.25516528,74.11688359
14392.0,15.28773211,74.0901901
14395.0,15.29719363,74.02513734
14396.0,15.22125753,74.00471317
14397.0,15.27467338,74.04423115
14398.0,15.22887535,74.13244345
14399.0,15.19578772,74.0074816
14400.0,15.28598667,74.1264744
14403.0,15.21063077,74.04454811
14404.0,15.29519301,74.11493939
14405.0,15.26775432,74.03669551
14406.0,15.22725514,74.03413007
14407.0,15.22705463,74.14660355
14409.0,15.17910917,74.00318125
14410.0,15.27460995,74.03820911
14411.0,15.2010073,74.14830126
14413.0,15.29747908,74.01646508
14414.0,15.27764744,74.12555453
14415.0,15.3015253,74.04671122
14417.0,15.22811207,74.10376617
14418.0,15.34247466,74.06715335
14419.0,15.28477656,74.11847364
14420.0,15.30736997,74.07265797
14422.0,15.2784173,74.00328925
14423.0,15.24864571,74.04214863
14424.0,15.30966138,74.01070385
14426.0,15.25853183,74.01673653
14428.0,15.27135828,74.13633592
14429.0,15.26485147,74.07746681
14430.0,15.35310456,74.12995573
14431.0,15.3252947,74.13925977
14432.0,15.21091989,74.02012081
14436.0,15.2041219,74.00794738
14437.0,15.34544234,74.03708513
14441.0,15.19705699,74.08634237
14442.0,15.32510702,74.12673766
14443.0,15.18840673,74.10768557
